millis,roll,pitch,yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,CurrentTemp,CurrentPres,altitude,altitude_lissee,max_altitude,phase_vol,source,time_sec,alt
357025.0,-1.17,0.52,1.74,-34.82,1.59,-0.72,-9.69,-0.27,-0.62,16.33,101314.5,7.45,6.54,6.54,0.0,vol 6,0.575,3.982413793103449
357035.0,-1.25,0.51,1.73,-34.79,1.75,-0.53,-9.87,-0.27,-0.53,16.33,101307.47,8.03,6.69,6.69,0.0,vol 6,0.585,4.562413793103448
357045.0,-1.35,0.51,1.73,-34.7,1.79,-0.32,-10.04,-0.29,-0.44,16.33,101307.47,8.03,6.82,6.82,0.0,vol 6,0.595,4.562413793103448
357055.0,-1.45,0.51,1.73,-34.67,1.75,-0.11,-10.19,-0.34,-0.35,16.33,101307.47,8.03,6.94,6.94,0.0,vol 6,0.605,4.562413793103448
357065.0,-1.55,0.51,1.72,-34.24,1.66,0.06,-10.34,-0.41,-0.28,16.33,101307.47,8.63,7.11,7.11,0.0,vol 6,0.615,5.1624137931034495
357075.0,-1.66,0.51,1.72,-33.81,1.51,0.23,-10.47,-0.51,-0.22,16.33,101300.27,8.63,7.26,7.26,0.0,vol 6,0.625,5.1624137931034495
357085.0,-1.78,0.52,1.72,-33.48,1.29,0.33,-10.59,-0.61,-0.19,16.33,101300.27,8.63,7.4,7.4,0.0,vol 6,0.635,5.1624137931034495
357096.0,-1.91,0.53,1.72,-33.02,1.02,0.38,-10.71,-0.74,-0.19,16.33,101300.27,8.63,7.52,7.52,0.0,vol 6,0.646,5.1624137931034495
357106.0,-2.02,0.53,1.71,-32.61,0.8,0.36,-10.8,-0.85,-0.23,16.33,101292.23,9.3,7.7,7.7,0.0,vol 6,0.656,5.832413793103449
357116.0,-2.14,0.54,1.71,-32.26,0.59,0.26,-10.89,-0.96,-0.29,16.33,101292.23,9.3,7.86,7.86,0.0,vol 6,0.666,5.832413793103449
357126.0,-2.26,0.54,1.71,-31.96,0.45,0.08,-10.98,-1.05,-0.38,16.33,101292.23,9.3,8.01,8.01,0.0,vol 6,0.676,5.832413793103449
357136.0,-2.37,0.54,1.7,-31.72,0.34,-0.13,-11.06,-1.11,-0.5,16.33,101292.23,9.3,8.14,8.14,0.0,vol 6,0.686,5.832413793103449
357146.0,-2.48,0.52,1.7,-31.51,0.28,-0.4,-11.15,-1.14,-0.62,16.33,101284.19,9.97,8.32,8.32,0.0,vol 6,0.696,6.502413793103449
357156.0,-2.59,0.49,1.69,-31.24,0.31,-0.68,-11.25,-1.14,-0.74,16.33,101284.19,9.97,8.48,8.48,0.0,vol 6,0.706,6.502413793103449
357167.0,-2.68,0.45,1.68,-30.93,0.52,-0.99,-11.35,-1.1,-0.88,16.33,101284.19,9.97,8.63,8.63,0.0,vol 6,0.717,6.502413793103449
357177.0,-2.77,0.42,1.67,-30.63,0.8,-1.2,-11.47,-1.02,-0.97,16.33,101275.31,10.71,8.84,8.84,0.0,vol 6,0.727,7.24241379310345
357187.0,-2.86,0.38,1.66,-30.36,1.12,-1.37,-11.6,-0.93,-1.03,16.33,101275.31,10.71,9.03,9.03,0.0,vol 6,0.737,7.24241379310345
357197.0,-2.94,0.35,1.65,-30.13,1.46,-1.45,-11.74,-0.82,-1.05,16.33,101275.31,10.71,9.2,9.2,0.0,vol 6,0.747,7.24241379310345
357206.0,-3.03,0.32,1.64,-30.14,1.86,-1.45,-11.89,-0.71,-1.03,16.33,101275.31,10.71,9.35,9.35,0.0,vol 6,0.756,7.24241379310345
357216.0,-3.11,0.3,1.63,-30.1,2.26,-1.34,-12.05,-0.61,-0.96,16.33,101266.43,11.45,9.56,9.56,0.0,vol 6,0.766,7.982413793103448
357226.0,-3.21,0.28,1.62,-30.02,2.54,-1.18,-12.2,-0.54,-0.87,16.33,101266.43,11.45,9.75,9.75,0.0,vol 6,0.776,7.982413793103448
357236.0,-3.31,0.26,1.61,-29.87,2.76,-0.96,-12.37,-0.5,-0.74,16.33,101266.43,11.45,9.92,9.92,0.0,vol 6,0.786,7.982413793103448
357246.0,-3.42,0.25,1.61,-29.82,2.86,-0.67,-12.54,-0.5,-0.59,16.33,101266.43,11.45,10.07,10.07,0.0,vol 6,0.796,7.982413793103448
357256.0,-3.54,0.25,1.6,-29.76,2.86,-0.45,-12.69,-0.54,-0.44,16.33,101256.89,12.25,10.29,10.29,0.0,vol 6,0.806,8.782413793103448
357266.0,-3.67,0.25,1.6,-29.68,2.77,-0.29,-12.83,-0.61,-0.3,16.33,101256.89,12.25,10.48,10.48,0.0,vol 6,0.816,8.782413793103448
357276.0,-3.81,0.26,1.6,-29.59,2.58,-0.18,-12.96,-0.72,-0.19,16.33,101256.89,12.25,10.66,10.66,0.0,vol 6,0.826,8.782413793103448
357286.0,-3.96,0.27,1.6,-29.51,2.32,-0.14,-13.09,-0.86,-0.11,16.33,101256.89,13.05,10.9,10.9,0.0,vol 6,0.836,9.582413793103449
357296.0,-4.1,0.28,1.6,-29.44,2.11,-0.17,-13.19,-1.0,-0.08,16.33,101247.17,13.05,11.12,11.12,0.0,vol 6,0.846,9.582413793103449
357306.0,-4.24,0.28,1.6,-29.4,1.94,-0.32,-13.27,-1.13,-0.09,16.33,101247.17,13.05,11.31,11.31,0.0,vol 6,0.856,9.582413793103449
357317.0,-4.38,0.28,1.59,-29.29,1.78,-0.53,-13.36,-1.24,-0.12,16.33,101247.17,13.05,11.48,11.48,0.0,vol 6,0.867,9.582413793103449
357327.0,-4.52,0.27,1.59,-29.15,1.63,-0.78,-13.45,-1.32,-0.18,16.33,101236.78,13.92,11.73,11.73,0.0,vol 6,0.877,10.45241379310345
357337.0,-4.65,0.25,1.59,-29.1,1.59,-1.04,-13.55,-1.37,-0.26,16.33,101236.78,13.92,11.95,11.95,0.0,vol 6,0.887,10.45241379310345
357347.0,-4.78,0.22,1.59,-29.04,1.64,-1.32,-13.65,-1.37,-0.34,16.33,101236.78,13.92,12.14,12.14,0.0,vol 6,0.897,10.45241379310345
357357.0,-4.9,0.19,1.58,-28.98,1.77,-1.51,-13.76,-1.35,-0.41,16.33,101236.78,13.92,12.32,12.32,0.0,vol 6,0.907,10.45241379310345
357366.0,-5.02,0.16,1.58,-28.84,1.98,-1.56,-13.89,-1.3,-0.48,16.33,101226.06,14.81,12.57,12.57,0.0,vol 6,0.916,11.34241379310345
357376.0,-5.13,0.12,1.57,-28.75,2.26,-1.67,-14.03,-1.25,-0.52,16.33,101226.06,14.81,12.8,12.8,0.0,vol 6,0.926,11.34241379310345
357387.0,-5.25,0.09,1.57,-28.79,2.5,-1.73,-14.17,-1.18,-0.52,16.33,101226.06,14.81,13.0,13.0,0.0,vol 6,0.937,11.34241379310345
357397.0,-5.37,0.07,1.56,-28.79,2.72,-1.74,-14.32,-1.12,-0.51,16.33,101226.06,14.81,13.18,13.18,0.0,vol 6,0.947,11.34241379310345
357406.0,-5.49,0.05,1.56,-28.75,2.86,-1.61,-14.48,-1.07,-0.47,16.33,101215.17,15.72,13.43,13.43,0.0,vol 6,0.956,12.25241379310345
357416.0,-5.63,0.05,1.55,-28.63,2.89,-1.4,-14.62,-1.04,-0.41,16.33,101215.17,15.72,13.66,13.66,0.0,vol 6,0.966,12.25241379310345
357426.0,-5.77,0.04,1.55,-28.46,2.86,-1.3,-14.74,-1.04,-0.35,16.33,101215.17,15.72,13.87,13.87,0.0,vol 6,0.976,12.25241379310345
357436.0,-5.91,0.02,1.55,-28.28,2.95,-1.28,-14.86,-1.05,-0.3,16.33,101215.17,16.66,14.15,14.15,0.0,vol 6,0.986,13.192413793103448
357446.0,-6.04,0.01,1.55,-28.14,3.02,-1.27,-14.97,-1.08,-0.24,16.33,101203.95,16.66,14.4,14.4,0.0,vol 6,0.996,13.192413793103448
357456.0,-6.19,-0.0,1.54,-28.01,3.01,-1.26,-15.08,-1.12,-0.19,16.33,101203.95,16.66,14.62,14.62,0.0,vol 6,1.006,13.192413793103448
357467.0,-6.34,-0.01,1.54,-27.95,2.9,-1.23,-15.19,-1.17,-0.15,16.33,101203.95,16.66,14.83,14.83,0.0,vol 6,1.017,13.192413793103448
357477.0,-6.52,-0.01,1.54,-27.83,2.74,-1.3,-15.29,-1.24,-0.12,16.33,101191.9,17.66,15.11,15.11,0.0,vol 6,1.027,14.192413793103448
357487.0,-6.67,-0.02,1.54,-27.66,2.6,-1.43,-15.38,-1.29,-0.12,16.33,101191.9,17.66,15.36,15.36,0.0,vol 6,1.037,14.192413793103448
357497.0,-6.84,-0.03,1.54,-27.48,2.43,-1.56,-15.46,-1.33,-0.14,16.33,101191.9,17.66,15.59,15.59,0.0,vol 6,1.047,14.192413793103448
357507.0,-7.0,-0.04,1.54,-27.28,2.25,-1.71,-15.55,-1.36,-0.18,16.33,101191.9,17.66,15.8,15.8,0.0,vol 6,1.057,14.192413793103448
357518.0,-7.16,-0.06,1.53,-27.06,2.15,-1.91,-15.63,-1.37,-0.23,16.33,101179.5,18.69,16.09,16.09,0.0,vol 6,1.068,15.222413793103447
357527.0,-7.31,-0.08,1.53,-26.89,2.12,-2.11,-15.72,-1.36,-0.29,16.33,101179.5,18.69,16.35,16.35,0.0,vol 6,1.077,15.222413793103447
357537.0,-7.45,-0.11,1.53,-26.73,2.18,-2.33,-15.81,-1.32,-0.34,16.33,101179.5,18.69,16.58,16.58,0.0,vol 6,1.087,15.222413793103447
357547.0,-7.59,-0.14,1.52,-26.6,2.34,-2.49,-15.91,-1.26,-0.39,16.33,101179.5,19.75,16.9,16.9,0.0,vol 6,1.097,16.282413793103448
357557.0,-7.73,-0.17,1.52,-26.47,2.51,-2.55,-16.02,-1.18,-0.42,16.33,101166.77,19.75,17.19,17.19,0.0,vol 6,1.107,16.282413793103448
357567.0,-7.87,-0.19,1.52,-26.32,2.66,-2.58,-16.15,-1.1,-0.42,16.33,101166.77,19.75,17.44,17.44,0.0,vol 6,1.117,16.282413793103448
357577.0,-8.01,-0.22,1.51,-26.17,2.8,-2.59,-16.29,-1.03,-0.4,16.33,101166.77,19.75,17.67,17.67,0.0,vol 6,1.127,16.282413793103448
357587.0,-8.17,-0.22,1.51,-26.11,2.81,-2.57,-16.44,-0.96,-0.36,16.33,101153.7,20.84,17.99,17.99,0.0,vol 6,1.137,17.372413793103448
357597.0,-8.34,-0.23,1.5,-26.06,2.74,-2.51,-16.58,-0.91,-0.31,16.33,101153.7,20.84,18.28,18.28,0.0,vol 6,1.147,17.372413793103448
357607.0,-8.51,-0.21,1.5,-26.05,2.61,-2.27,-16.72,-0.87,-0.27,16.33,101153.7,20.84,18.53,18.53,0.0,vol 6,1.157,17.372413793103448
357617.0,-8.68,-0.19,1.5,-26.13,2.5,-1.93,-16.82,-0.85,-0.23,16.33,101153.7,20.84,18.76,18.76,0.0,vol 6,1.167,17.372413793103448
357627.0,-8.85,-0.19,1.5,-26.14,2.39,-1.75,-16.89,-0.87,-0.21,16.33,101139.64,22.02,19.09,19.09,0.0,vol 6,1.177,18.552413793103447
357637.0,-9.02,-0.18,1.5,-26.21,2.29,-1.64,-16.95,-0.91,-0.2,16.33,101139.64,22.02,19.38,19.38,0.0,vol 6,1.187,18.552413793103447
357647.0,-9.2,-0.18,1.49,-26.2,2.16,-1.59,-17.0,-0.96,-0.2,16.33,101139.64,22.02,19.65,19.65,0.0,vol 6,1.197,18.552413793103447
357657.0,-9.37,-0.18,1.49,-26.22,2.0,-1.59,-17.04,-1.01,-0.22,16.33,101139.64,22.02,19.88,19.88,0.0,vol 6,1.207,18.552413793103447
357667.0,-9.55,-0.18,1.49,-26.25,1.84,-1.58,-17.07,-1.05,-0.26,16.33,101126.23,23.13,20.21,20.21,0.0,vol 6,1.217,19.662413793103447
357677.0,-9.72,-0.19,1.49,-26.24,1.77,-1.68,-17.09,-1.09,-0.31,16.33,101126.23,23.13,20.5,20.5,0.0,vol 6,1.227,19.662413793103447
357687.0,-9.88,-0.21,1.48,-26.21,1.81,-1.83,-17.12,-1.11,-0.38,16.33,101126.23,23.13,20.76,20.76,0.0,vol 6,1.237,19.662413793103447
357697.0,-10.03,-0.24,1.48,-26.13,1.98,-2.01,-17.17,-1.11,-0.44,16.33,101112.34,24.29,21.12,21.12,0.0,vol 6,1.247,20.822413793103447
357707.0,-10.18,-0.27,1.47,-26.04,2.21,-2.11,-17.22,-1.09,-0.47,16.33,101112.34,24.29,21.43,21.43,0.0,vol 6,1.257,20.822413793103447
357717.0,-10.33,-0.3,1.47,-26.09,2.41,-2.15,-17.28,-1.07,-0.48,16.33,101112.34,24.29,21.72,21.72,0.0,vol 6,1.267,20.822413793103447
357727.0,-10.48,-0.32,1.46,-26.17,2.6,-2.17,-17.35,-1.04,-0.47,16.33,101112.34,24.29,21.98,21.98,0.0,vol 6,1.277,20.822413793103447
357737.0,-10.63,-0.34,1.46,-26.23,2.78,-2.1,-17.44,-1.03,-0.45,16.33,101097.43,25.54,22.33,22.33,0.0,vol 6,1.287,22.072413793103447
357747.0,-10.78,-0.36,1.45,-26.23,2.96,-2.05,-17.44,-1.02,-0.4,16.33,101097.43,25.54,22.65,22.65,0.0,vol 6,1.297,22.072413793103447
357757.0,-10.94,-0.37,1.45,-26.29,3.04,-1.96,-17.44,-1.03,-0.35,16.33,101097.43,25.54,22.94,22.94,0.0,vol 6,1.307,22.072413793103447
357767.0,-11.11,-0.38,1.45,-26.3,3.06,-1.84,-17.44,-1.06,-0.3,16.33,101097.43,25.54,23.2,23.2,0.0,vol 6,1.317,22.072413793103447
357777.0,-11.26,-0.38,1.45,-26.25,3.03,-1.83,-17.44,-1.11,-0.28,16.33,101082.52,26.78,23.56,23.56,0.0,vol 6,1.327,23.31241379310345
357787.0,-11.45,-0.39,1.44,-26.19,2.97,-1.86,-17.44,-1.16,-0.28,16.33,101082.52,26.78,23.88,23.88,0.0,vol 6,1.337,23.31241379310345
357797.0,-11.62,-0.4,1.44,-26.18,2.95,-1.85,-17.44,-1.2,-0.31,16.33,101082.52,26.78,24.17,24.17,0.0,vol 6,1.347,23.31241379310345
357807.0,-11.78,-0.42,1.44,-26.11,3.0,-1.86,-17.44,-1.24,-0.36,16.33,101082.52,28.06,24.56,24.56,0.0,vol 6,1.357,24.592413793103447
357817.0,-11.92,-0.44,1.43,-26.08,3.13,-1.88,-17.44,-1.28,-0.41,16.33,101067.12,28.06,24.91,24.91,0.0,vol 6,1.367,24.592413793103447
357827.0,-12.08,-0.46,1.43,-26.05,3.27,-1.82,-17.44,-1.31,-0.45,16.33,101067.12,28.06,25.23,25.23,0.0,vol 6,1.377,24.592413793103447
357837.0,-12.23,-0.48,1.42,-25.96,3.34,-1.79,-17.44,-1.33,-0.48,16.33,101067.12,28.06,25.51,25.51,0.0,vol 6,1.387,24.592413793103447
357847.0,-12.42,-0.5,1.42,-25.82,3.36,-1.84,-17.44,-1.36,-0.51,16.33,101051.88,29.34,25.89,25.89,0.0,vol 6,1.397,25.872413793103448
357857.0,-12.56,-0.52,1.41,-25.74,3.45,-1.91,-17.44,-1.38,-0.55,16.33,101051.88,29.34,26.24,26.24,0.0,vol 6,1.407,25.872413793103448
357867.0,-12.72,-0.55,1.41,-25.68,3.55,-1.94,-17.44,-1.39,-0.58,16.33,101051.88,29.34,26.55,26.55,0.0,vol 6,1.417,25.872413793103448
357877.0,-12.87,-0.57,1.4,-25.6,3.65,-1.95,-17.44,-1.39,-0.6,16.33,101051.88,29.34,26.82,26.82,0.0,vol 6,1.427,25.872413793103448
357887.0,-13.03,-0.59,1.39,-25.52,3.75,-2.0,-17.44,-1.4,-0.6,16.33,101036.47,30.62,27.2,27.2,0.0,vol 6,1.437,27.15241379310345
357897.0,-13.2,-0.62,1.39,-25.28,3.84,-2.04,-17.44,-1.4,-0.6,16.33,101036.47,30.62,27.55,27.55,0.0,vol 6,1.447,27.15241379310345
357907.0,-13.36,-0.64,1.38,-25.11,3.91,-2.1,-17.44,-1.41,-0.6,16.33,101036.47,30.62,27.85,27.85,0.0,vol 6,1.457,27.15241379310345
357917.0,-13.51,-0.67,1.38,-24.96,3.97,-2.22,-17.44,-1.41,-0.59,16.33,101036.47,30.62,28.13,28.13,0.0,vol 6,1.467,27.15241379310345
357927.0,-13.66,-0.7,1.37,-24.77,4.08,-2.3,-17.44,-1.4,-0.58,16.33,101020.72,31.93,28.51,28.51,0.0,vol 6,1.477,28.462413793103448
357936.0,-13.82,-0.72,1.37,-24.61,4.2,-2.34,-17.44,-1.39,-0.56,16.33,101020.72,31.93,28.85,28.85,0.0,vol 6,1.486,28.462413793103448
357946.0,-13.97,-0.75,1.36,-24.62,4.3,-2.37,-17.44,-1.39,-0.52,16.33,101020.72,31.93,29.16,29.16,0.0,vol 6,1.496,28.462413793103448
357956.0,-14.14,-0.77,1.36,-24.82,4.39,-2.48,-17.44,-1.4,-0.47,16.33,101005.21,33.23,29.57,29.57,0.0,vol 6,1.506,29.762413793103445
357967.0,-14.3,-0.79,1.35,-24.85,4.42,-2.62,-17.44,-1.42,-0.4,16.33,101005.21,33.23,29.93,29.93,0.0,vol 6,1.517,29.762413793103445
357977.0,-14.5,-0.8,1.35,-24.89,4.32,-2.73,-17.44,-1.44,-0.33,16.33,101005.21,33.23,30.26,30.26,0.0,vol 6,1.527,29.762413793103445
357987.0,-14.68,-0.81,1.35,-24.94,4.19,-2.87,-17.44,-1.47,-0.27,16.33,101005.21,33.23,30.56,30.56,0.0,vol 6,1.537,29.762413793103445
357998.0,-14.85,-0.83,1.34,-24.99,4.11,-3.06,-17.44,-1.49,-0.23,16.33,100989.3,34.56,30.96,30.96,0.0,vol 6,1.548,31.09241379310345
358008.0,-15.02,-0.85,1.34,-25.06,4.08,-3.26,-17.44,-1.5,-0.19,16.33,100989.3,34.56,31.32,31.32,0.0,vol 6,1.558,31.09241379310345
358018.0,-15.21,-0.88,1.34,-25.09,4.05,-3.51,-17.44,-1.5,-0.16,16.33,100989.3,34.56,31.64,31.64,0.0,vol 6,1.568,31.09241379310345
358028.0,-15.37,-0.91,1.34,-25.05,4.1,-3.74,-17.44,-1.48,-0.14,16.33,100989.3,34.56,31.93,31.93,0.0,vol 6,1.578,31.09241379310345
358038.0,-15.54,-0.94,1.34,-25.0,4.13,-3.93,-17.44,-1.46,-0.11,16.33,100972.48,35.96,32.34,32.34,0.0,vol 6,1.588,32.49241379310345
358049.0,-15.7,-0.96,1.34,-24.97,4.16,-4.08,-17.44,-1.43,-0.07,16.33,100972.48,35.96,32.7,32.7,0.0,vol 6,1.599,32.49241379310345
358059.0,-15.89,-0.99,1.34,-24.97,4.13,-4.28,-17.44,-1.4,-0.03,16.33,100972.48,35.96,33.03,33.03,0.0,vol 6,1.609,32.49241379310345
358069.0,-16.07,-1.01,1.34,-24.9,4.02,-4.41,-17.44,-1.37,0.01,16.33,100956.47,37.3,33.45,33.45,0.0,vol 6,1.619,33.83241379310345
358079.0,-16.24,-1.01,1.34,-24.9,3.92,-4.43,-17.44,-1.33,0.05,16.33,100956.47,37.3,33.84,33.84,0.0,vol 6,1.629,33.83241379310345
358089.0,-16.42,-1.01,1.34,-24.87,3.85,-4.3,-17.44,-1.31,0.08,16.33,100956.47,37.3,34.18,34.18,0.0,vol 6,1.639,33.83241379310345
358099.0,-16.59,-1.01,1.34,-24.85,3.73,-4.19,-17.44,-1.3,0.11,16.33,100956.47,37.3,34.49,34.49,0.0,vol 6,1.649,33.83241379310345
358109.0,-16.76,-1.02,1.34,-24.76,3.67,-4.08,-17.44,-1.32,0.13,16.33,100939.16,38.74,34.92,34.92,0.0,vol 6,1.659,35.27241379310345
358119.0,-16.94,-1.02,1.34,-24.7,3.6,-3.97,-17.44,-1.33,0.14,16.33,100939.16,38.74,35.3,35.3,0.0,vol 6,1.669,35.27241379310345
358129.0,-17.11,-1.02,1.34,-24.66,3.53,-3.84,-17.44,-1.36,0.13,16.33,100939.16,38.74,35.65,35.65,0.0,vol 6,1.679,35.27241379310345
358139.0,-17.27,-1.04,1.34,-24.16,3.52,-3.78,-17.44,-1.4,0.11,16.33,100939.16,38.74,35.96,35.96,0.0,vol 6,1.689,35.27241379310345
358149.0,-17.43,-1.09,1.34,-22.26,3.39,-3.85,-17.44,-1.45,0.08,16.33,100922.08,40.17,36.38,36.38,0.0,vol 6,1.699,36.70241379310345
358159.0,-17.56,-1.18,1.34,-19.41,3.23,-4.05,-17.44,-1.48,0.03,16.33,100922.08,40.17,36.76,36.76,0.0,vol 6,1.709,36.70241379310345
358169.0,-17.66,-1.34,1.34,-15.99,3.24,-4.3,-17.44,-1.48,-0.03,16.33,100922.08,40.17,37.1,37.1,0.0,vol 6,1.719,36.70241379310345
358179.0,-17.71,-1.57,1.34,-12.36,3.18,-4.47,-17.44,-1.44,-0.07,16.33,100906.16,41.5,37.54,37.54,0.0,vol 6,1.729,38.03241379310345
358189.0,-17.71,-1.92,1.34,-8.79,3.18,-4.61,-17.44,-1.4,-0.1,16.33,100906.16,41.5,37.93,37.93,0.0,vol 6,1.739,38.03241379310345
358199.0,-17.63,-2.48,1.34,-5.4,3.21,-4.56,-17.44,-1.35,-0.13,16.33,100906.16,41.5,38.29,38.29,0.0,vol 6,1.749,38.03241379310345
358209.0,-17.48,-3.34,1.34,-2.33,3.21,-4.52,-17.44,-1.31,-0.13,16.33,100906.16,41.5,38.61,38.61,0.0,vol 6,1.759,38.03241379310345
358219.0,-17.52,-4.2,1.34,-0.16,3.25,-4.54,-17.44,-1.28,-0.13,16.33,100890.75,42.79,39.03,39.03,0.0,vol 6,1.769,39.32241379310345
358229.0,-17.73,-4.88,1.34,1.5,3.25,-4.5,-17.44,-1.25,-0.11,16.33,100890.75,42.79,39.4,39.4,0.0,vol 6,1.779,39.32241379310345
358239.0,-18.03,-5.34,1.34,2.74,3.21,-4.53,-17.44,-1.23,-0.1,16.33,100890.75,42.79,39.74,39.74,0.0,vol 6,1.789,39.32241379310345
358249.0,-18.28,-5.63,1.34,3.68,3.24,-4.56,-17.44,-1.2,-0.07,16.33,100890.75,42.79,40.05,40.05,0.0,vol 6,1.799,39.32241379310345
358259.0,-18.49,-5.82,1.34,4.38,3.37,-4.54,-17.44,-1.17,-0.04,16.33,100875.02,44.1,40.45,40.45,0.0,vol 6,1.809,40.63241379310345
358270.0,-18.67,-5.93,1.34,4.91,3.57,-4.57,-17.44,-1.14,0.02,16.33,100875.02,44.1,40.82,40.82,0.0,vol 6,1.82,40.63241379310345
358280.0,-18.87,-6.02,1.34,5.26,3.58,-4.6,-17.44,-1.13,0.09,16.33,100875.02,44.1,41.15,41.15,0.0,vol 6,1.83,40.63241379310345
358290.0,-19.11,-6.11,1.34,5.52,3.4,-4.58,-17.44,-1.13,0.16,16.33,100859.1,45.43,41.57,41.57,0.0,vol 6,1.84,41.96241379310345
358300.0,-19.39,-6.19,1.34,5.73,3.08,-4.6,-17.44,-1.13,0.22,16.33,100859.1,45.43,41.96,41.96,0.0,vol 6,1.85,41.96241379310345
358311.0,-19.66,-6.26,1.34,5.89,2.73,-4.66,-17.44,-1.14,0.25,16.33,100859.1,45.43,42.31,42.31,0.0,vol 6,1.861,41.96241379310345
358321.0,-19.93,-6.31,1.35,6.01,2.42,-4.79,-17.44,-1.14,0.25,16.33,100859.1,45.43,42.62,42.62,0.0,vol 6,1.871,41.96241379310345
358331.0,-20.18,-6.3,1.35,6.12,2.18,-5.08,-17.44,-1.12,0.24,16.33,100843.7,46.72,43.03,43.03,0.0,vol 6,1.881,43.25241379310345
358341.0,-20.4,-6.29,1.35,6.18,2.06,-5.33,-17.44,-1.08,0.22,16.33,100843.7,46.72,43.4,43.4,0.0,vol 6,1.891,43.25241379310345
358351.0,-20.56,-6.28,1.35,6.19,2.1,-5.44,-17.44,-1.01,0.2,16.33,100843.7,46.72,43.73,43.73,0.0,vol 6,1.901,43.25241379310345
358360.0,-20.69,-6.27,1.35,6.2,2.26,-5.48,-17.44,-0.93,0.21,16.33,100843.7,46.72,44.03,44.03,0.0,vol 6,1.91,43.25241379310345
358370.0,-20.83,-6.27,1.36,6.18,2.34,-5.43,-17.44,-0.86,0.24,16.32,100827.05,48.11,44.44,44.44,0.0,vol 6,1.92,44.64241379310345
358381.0,-20.99,-6.3,1.36,6.15,2.34,-5.3,-17.44,-0.8,0.29,16.32,100827.05,48.11,44.8,44.8,0.0,vol 6,1.931,44.64241379310345
358391.0,-21.18,-6.34,1.36,6.11,2.23,-5.12,-17.44,-0.76,0.34,16.32,100827.05,48.11,45.13,45.13,0.0,vol 6,1.941,44.64241379310345
358402.0,-21.42,-6.4,1.37,6.06,1.98,-4.93,-17.44,-0.75,0.4,16.32,100810.97,49.45,45.57,45.57,0.0,vol 6,1.952,45.982413793103454
358412.0,-21.69,-6.46,1.37,6.05,1.63,-4.8,-17.44,-0.75,0.43,16.32,100810.97,49.45,45.95,45.95,0.0,vol 6,1.962,45.982413793103454
358422.0,-21.94,-6.5,1.38,6.02,1.33,-4.72,-17.44,-0.77,0.42,16.32,100810.97,49.45,46.3,46.3,0.0,vol 6,1.972,45.982413793103454
358432.0,-22.17,-6.52,1.38,6.0,1.11,-4.68,-17.44,-0.78,0.39,16.32,100810.97,49.45,46.62,46.62,0.0,vol 6,1.982,45.982413793103454
358443.0,-22.39,-6.54,1.38,5.98,0.95,-4.66,-17.44,-0.78,0.35,16.32,100794.05,50.87,47.04,47.04,0.0,vol 6,1.993,47.40241379310345
358453.0,-22.61,-6.55,1.39,5.97,0.82,-4.67,-17.44,-0.78,0.28,16.32,100794.05,50.87,47.43,47.43,0.0,vol 6,2.003,47.40241379310345
358464.0,-22.81,-6.55,1.39,5.95,0.72,-4.69,-17.44,-0.75,0.22,16.32,100794.05,50.87,47.77,47.77,0.0,vol 6,2.014,47.40241379310345
358474.0,-22.98,-6.56,1.39,5.91,0.69,-4.67,-17.44,-0.72,0.16,16.32,100794.05,52.31,48.22,48.22,0.0,vol 6,2.024,48.842413793103454
358485.0,-23.15,-6.56,1.39,5.85,0.73,-4.61,-17.44,-0.67,0.11,16.32,100776.8,52.31,48.63,48.63,0.0,vol 6,2.035,48.842413793103454
358495.0,-23.31,-6.59,1.39,5.83,0.76,-4.51,-17.44,-0.62,0.07,16.32,100776.8,52.31,49.0,49.0,0.0,vol 6,2.045,48.842413793103454
358505.0,-23.49,-6.62,1.39,5.79,0.77,-4.39,-17.44,-0.58,0.05,16.32,100776.8,52.31,49.33,49.33,0.0,vol 6,2.055,48.842413793103454
358515.0,-23.66,-6.65,1.39,5.75,0.73,-4.24,-17.44,-0.54,0.03,16.32,100759.05,53.79,49.78,49.78,0.0,vol 6,2.065,50.32241379310345
358525.0,-23.84,-6.69,1.39,5.71,0.69,-4.1,-17.44,-0.51,0.02,16.32,100759.05,53.79,50.18,50.18,0.0,vol 6,2.075,50.32241379310345
358535.0,-24.02,-6.73,1.39,5.68,0.63,-3.96,-17.44,-0.49,0.01,16.32,100759.05,53.79,50.54,50.54,0.0,vol 6,2.085,50.32241379310345
358545.0,-24.2,-6.75,1.39,5.64,0.57,-3.86,-17.44,-0.48,-0.01,16.32,100759.05,53.79,50.87,50.87,0.0,vol 6,2.095,50.32241379310345
358555.0,-24.38,-6.78,1.39,5.6,0.51,-3.76,-17.44,-0.48,-0.02,16.32,100741.08,55.3,51.31,51.31,0.0,vol 6,2.105,51.83241379310345
358565.0,-24.55,-6.8,1.39,5.58,0.47,-3.7,-17.44,-0.47,-0.04,16.32,100741.08,55.3,51.71,51.71,0.0,vol 6,2.115,51.83241379310345
358575.0,-24.72,-6.81,1.39,5.56,0.47,-3.67,-17.44,-0.46,-0.06,16.32,100741.08,55.3,52.07,52.07,0.0,vol 6,2.125,51.83241379310345
